chain_key,chain_name,chain_id,is_testnet,timestamp_utc,block_number,wallet,wallet_is_contract,tx_hash,tx_to,tx_input_selector,direct_to_comet,decoded_comet_function,decoded_comet_asset_symbol,decoded_comet_asset_address,decoded_comet_amount_raw,decoded_comet_amount_formatted,market_keys,market_names,comet_addresses,event_count,event_summaries,explorer_url
mainnet,Ethereum Mainnet,1,false,2026-03-06T20:24:23.000Z,24600784,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xaa26f283f2b3347d33477093838bebcf7de16d1eff9d20625af229dbbe482356,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:152.565419856706843942|SupplyCollateral:UNKNOWN:142.129686595237026091,https://etherscan.io/tx/0xaa26f283f2b3347d33477093838bebcf7de16d1eff9d20625af229dbbe482356
mainnet,Ethereum Mainnet,1,false,2026-03-06T20:35:35.000Z,24600840,0x1e2ac461edc05bdc7b471cf93aeceec91f32ed29,true,0x05f1c59203a74f1e982310da28cc9d0bb71db999ba6dd70c5370df362d4e69da,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf3fef3a3,true,withdraw,UNKNOWN,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,400000000000000000000,400,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,WithdrawCollateral:UNKNOWN:400,https://etherscan.io/tx/0x05f1c59203a74f1e982310da28cc9d0bb71db999ba6dd70c5370df362d4e69da
mainnet,Ethereum Mainnet,1,false,2026-03-06T20:36:23.000Z,24600844,0x0b4ac3845911750891e200e1b93e9c8aa6283e9f,true,0xe15350f5a8c0c9a24fce62fab0c37be8c908ec4aed7af89f9d277b3af11bdfe3,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf3fef3a3,true,withdraw,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129.639935,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,Withdraw:USDT:145248.366216,https://etherscan.io/tx/0xe15350f5a8c0c9a24fce62fab0c37be8c908ec4aed7af89f9d277b3af11bdfe3
mainnet,Ethereum Mainnet,1,false,2026-03-06T21:08:35.000Z,24601005,0xc6db128f6ab5c6f2205d45f5ece8afcf7171c0f2,true,0x17a75ad0c0e9e41cc4403dcda1e9655fe7fce78305edc345473eac4113544600,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,SupplyCollateral:WETH:0.3175,https://etherscan.io/tx/0x17a75ad0c0e9e41cc4403dcda1e9655fe7fce78305edc345473eac4113544600
mainnet,Ethereum Mainnet,1,false,2026-03-06T21:40:11.000Z,24601162,0xb92baa42aca9dcca57ca3b9b86543dc1b614b351,true,0xc226033a3f486c44436656b60edd88c85b9ffb23eec494eb7e881b99e1f92ac3,0xc2d0d6c49979703c524be2d21776c4874c92180e,0x3a3b18e0,false,,,,,,usdc|usdt,Compound USDC|Compound USDT,0xc3d688B66703497DAA19211EEdff47f25384cdc3|0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,2,Supply:USDC:16666.178083|Supply:USDT:16666.497283,https://etherscan.io/tx/0xc226033a3f486c44436656b60edd88c85b9ffb23eec494eb7e881b99e1f92ac3
mainnet,Ethereum Mainnet,1,false,2026-03-06T22:10:35.000Z,24601314,0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,true,0xdd2966e13c4b62f8693eff5705dec63b93191e6f47bf218f2b92c74bed8bff77,0x398104ee496318d10ba3d47cf2492b5b7d80d639,0x1cff79cd,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Withdraw:USDC:1000,https://etherscan.io/tx/0xdd2966e13c4b62f8693eff5705dec63b93191e6f47bf218f2b92c74bed8bff77
mainnet,Ethereum Mainnet,1,false,2026-03-06T22:12:35.000Z,24601324,0x95008ace75ddaef287002cb840c1cc0d133e7418,true,0xb1e84eb7a5d1aa8f1f74190a119162ea5b06c36433318e44ae34ae8326e7c3bc,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf3fef3a3,true,withdraw,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,888000000,888,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Withdraw:USDC:888,https://etherscan.io/tx/0xb1e84eb7a5d1aa8f1f74190a119162ea5b06c36433318e44ae34ae8326e7c3bc
mainnet,Ethereum Mainnet,1,false,2026-03-06T23:01:11.000Z,24601566,0x5d5ce7ceaeaa68a41cd22eb303ab3c3bcd66f046,true,0x15f5aa91b07260fa6685f916099e86b5b1ca8dc0c1ab30fec9fa66c92c3db02a,0x66bf302d45a926f5832cbeda499cd81e3a46d670,0x7a9a1628,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Supply:WETH:122.125106199294302113,https://etherscan.io/tx/0x15f5aa91b07260fa6685f916099e86b5b1ca8dc0c1ab30fec9fa66c92c3db02a
mainnet,Ethereum Mainnet,1,false,2026-03-06T23:06:23.000Z,24601591,0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,true,0xafc6b5014099759b868f3125b9455abef325546e71195aeb5a4802a9e63a00b2,0x398104ee496318d10ba3d47cf2492b5b7d80d639,0x1cff79cd,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Withdraw:USDC:1000,https://etherscan.io/tx/0xafc6b5014099759b868f3125b9455abef325546e71195aeb5a4802a9e63a00b2
mainnet,Ethereum Mainnet,1,false,2026-03-06T23:09:11.000Z,24601605,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x02f64f8760530008c82be8ba9a088d6aab81d451eb53dfe82a2e06a1736421f6,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:122.088483361368283109|SupplyCollateral:UNKNOWN:113.735407247883812454,https://etherscan.io/tx/0x02f64f8760530008c82be8ba9a088d6aab81d451eb53dfe82a2e06a1736421f6
mainnet,Ethereum Mainnet,1,false,2026-03-06T23:11:59.000Z,24601619,0x3492765d83764138f43ae6f542c05e1eeaf87afd,true,0xa12402611aa5620db6b101317a28c08fa9c4444df6ec2140c246ffa97af810a9,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf3fef3a3,true,withdraw,UNKNOWN,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,15000000,0.000000000015,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,WithdrawCollateral:UNKNOWN:0.000000000015,https://etherscan.io/tx/0xa12402611aa5620db6b101317a28c08fa9c4444df6ec2140c246ffa97af810a9
mainnet,Ethereum Mainnet,1,false,2026-03-06T23:13:47.000Z,24601628,0x3492765d83764138f43ae6f542c05e1eeaf87afd,true,0xa9df8125183bde814186ed3d527ed0040758e352f1e3177deb10adb526616a5b,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf2b9fdb8,true,supply,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10241923129,10241.923129,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Supply:USDC:10241.923129,https://etherscan.io/tx/0xa9df8125183bde814186ed3d527ed0040758e352f1e3177deb10adb526616a5b
mainnet,Ethereum Mainnet,1,false,2026-03-06T23:32:35.000Z,24601721,0x4b4903fc893bd9bdcdddd9eb428cd15d776452f1,true,0xb5b764af586cb014bb9142ee3becc8ce7fc433279f2519e81d88b88fbfb74f76,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf2b9fdb8,true,supply,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7991930872,7991.930872,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Supply:USDC:7991.930872,https://etherscan.io/tx/0xb5b764af586cb014bb9142ee3becc8ce7fc433279f2519e81d88b88fbfb74f76
mainnet,Ethereum Mainnet,1,false,2026-03-06T23:51:23.000Z,24601813,0xa6c0f52d53db40c7a46e6a60d366b1fe58edef0f,true,0xcd843838a7c03d4deb7d16119e3b7533670e966a0bc514ead4b9ce06bffe3bdf,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf2b9fdb8,true,supply,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,25641582,0.25641582,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,SupplyCollateral:WBTC:0.25641582,https://etherscan.io/tx/0xcd843838a7c03d4deb7d16119e3b7533670e966a0bc514ead4b9ce06bffe3bdf
mainnet,Ethereum Mainnet,1,false,2026-03-07T00:26:35.000Z,24601989,0x903bf06c3771ec564d8322dcee5f71bcb56b70e3,true,0xf06e82dfbf9b8f35131bef7a0fde6ed6562ac40f9d0b1ec39a661fa3664d6afa,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf2b9fdb8,true,supply,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,24919654,0.24919654,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,SupplyCollateral:WBTC:0.24919654,https://etherscan.io/tx/0xf06e82dfbf9b8f35131bef7a0fde6ed6562ac40f9d0b1ec39a661fa3664d6afa
mainnet,Ethereum Mainnet,1,false,2026-03-07T00:41:47.000Z,24602064,0xdf5bfa468c9e83af12fc3024531ff59c819c32af,true,0xdcaa3ecef57492fbdd0b312790a5034b8799e919442d7eadc4bd1f318d6c2b13,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf3fef3a3,true,withdraw,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,115792089237316195423570985008687907853269984665640564039457584007913129639935,115792089237316195423570985008687907853269984665640564039457584007913129.639935,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Withdraw:USDC:26028.878578,https://etherscan.io/tx/0xdcaa3ecef57492fbdd0b312790a5034b8799e919442d7eadc4bd1f318d6c2b13
mainnet,Ethereum Mainnet,1,false,2026-03-07T00:43:59.000Z,24602074,0x283132390ea87d6ecc20255b59ba94329ee17961,true,0x33f7e903b0702c2e1928e5e578c56431a9a5ae353522906e15383db6f3d9de80,0x604e586f17ce106b64185a7a0d2c1da5bace711e,0x22bee494,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Supply:WETH:2857.833473186940909306,https://etherscan.io/tx/0x33f7e903b0702c2e1928e5e578c56431a9a5ae353522906e15383db6f3d9de80
mainnet,Ethereum Mainnet,1,false,2026-03-07T00:44:47.000Z,24602078,0xb1c63ca05912c9cc47252c0a1328616fa18da954,true,0xbeaf5d55a833311bc1f7cd19878073ae2fca34949403e6dec797cb5db2085f4d,0xb9e62cb9b4ce8ec13c886fae67369da417ee2714,0x6e553f65,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Supply:USDC:25,https://etherscan.io/tx/0xbeaf5d55a833311bc1f7cd19878073ae2fca34949403e6dec797cb5db2085f4d
mainnet,Ethereum Mainnet,1,false,2026-03-07T00:48:23.000Z,24602096,0x8ee5ad940362cbed91bf789b767e21f375875d32,true,0xdb57b7dbce5c5fe1b71f94467f931c85b4fb4580e9dd4eb34bc0ac7b2158175d,0x062bf725dc4cdf947aa79ca2aaccd4f385b13b5c,0x0710285c,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:2.097774735356570568,https://etherscan.io/tx/0xdb57b7dbce5c5fe1b71f94467f931c85b4fb4580e9dd4eb34bc0ac7b2158175d
mainnet,Ethereum Mainnet,1,false,2026-03-07T00:48:59.000Z,24602099,0x1e2ac461edc05bdc7b471cf93aeceec91f32ed29,true,0x555a7d1866b9342ab39026fafb575b2a6f6f939d2692a72da6cc90457126ec29,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf2b9fdb8,true,supply,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1000000000000,1000000,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Supply:USDC:1000000,https://etherscan.io/tx/0x555a7d1866b9342ab39026fafb575b2a6f6f939d2692a72da6cc90457126ec29
mainnet,Ethereum Mainnet,1,false,2026-03-07T00:54:23.000Z,24602126,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x45bc9444fc3d9c34de7b5a4f9b33ffbe90360f1623c9756de6a7fffcf6593d72,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:97.653198553933870186|SupplyCollateral:UNKNOWN:90.971941011960589253,https://etherscan.io/tx/0x45bc9444fc3d9c34de7b5a4f9b33ffbe90360f1623c9756de6a7fffcf6593d72
mainnet,Ethereum Mainnet,1,false,2026-03-07T01:09:23.000Z,24602201,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xee1f914345caca971b5b6f9089b78db30fb9b0700740e4dd4c9e8d09389fcae1,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:78.12014463262062325|SupplyCollateral:UNKNOWN:72.775303775017048617,https://etherscan.io/tx/0xee1f914345caca971b5b6f9089b78db30fb9b0700740e4dd4c9e8d09389fcae1
mainnet,Ethereum Mainnet,1,false,2026-03-07T01:24:23.000Z,24602276,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x3ae87558c456639a016aac0387f0f5f0a84c5d916d252aeb5e7e60d4fc9d7cad,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:62.493646858206413851|SupplyCollateral:UNKNOWN:58.217943086289499291,https://etherscan.io/tx/0x3ae87558c456639a016aac0387f0f5f0a84c5d916d252aeb5e7e60d4fc9d7cad
mainnet,Ethereum Mainnet,1,false,2026-03-07T01:39:11.000Z,24602349,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x07ac420a643a1001d724a2a57ef46ab25f2e0e36c9baf0f9a66b1c832021ca28,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:49.992547888748551772|SupplyCollateral:UNKNOWN:46.572145259578660722,https://etherscan.io/tx/0x07ac420a643a1001d724a2a57ef46ab25f2e0e36c9baf0f9a66b1c832021ca28
mainnet,Ethereum Mainnet,1,false,2026-03-07T01:52:23.000Z,24602414,0xe7cd2fa44cce16e70867338f7b9fd60ad3b9d4b5,true,0x8e16704ffeee0b2a7c4739980c74023ed4cbd42ec8737a544c9ee7ade6f6c13b,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:96.002478845930869749,https://etherscan.io/tx/0x8e16704ffeee0b2a7c4739980c74023ed4cbd42ec8737a544c9ee7ade6f6c13b
mainnet,Ethereum Mainnet,1,false,2026-03-07T01:54:35.000Z,24602425,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x60688efba4d7b8ed4af7338ae98d6abb9c1356a7f2c0ba5dfbef135fe41f5bd4,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:39.991489839518812421|SupplyCollateral:UNKNOWN:37.255342098141206937,https://etherscan.io/tx/0x60688efba4d7b8ed4af7338ae98d6abb9c1356a7f2c0ba5dfbef135fe41f5bd4
mainnet,Ethereum Mainnet,1,false,2026-03-07T02:09:23.000Z,24602499,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xf733cd2cf7d453bbf9a98e1310ef326cf21fcaa1b1adc8a4454531321974d7c3,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:31.990799800515564273|SupplyCollateral:UNKNOWN:29.802043850181246714,https://etherscan.io/tx/0xf733cd2cf7d453bbf9a98e1310ef326cf21fcaa1b1adc8a4454531321974d7c3
mainnet,Ethereum Mainnet,1,false,2026-03-07T02:24:35.000Z,24602574,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x4620752948bc48103614ad40900394d28ce2dd66d62ccc4fa8c2d988f4e44031,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:25.590127690162231633|SupplyCollateral:UNKNOWN:23.839294268155303065,https://etherscan.io/tx/0x4620752948bc48103614ad40900394d28ce2dd66d62ccc4fa8c2d988f4e44031
mainnet,Ethereum Mainnet,1,false,2026-03-07T02:39:35.000Z,24602649,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xe072333167f1f07d43c211e7f3cddfd752e656dfad31f8d16bf992005ef72fbf,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:20.469483249538391884|SupplyCollateral:UNKNOWN:19.068995692835793681,https://etherscan.io/tx/0xe072333167f1f07d43c211e7f3cddfd752e656dfad31f8d16bf992005ef72fbf
mainnet,Ethereum Mainnet,1,false,2026-03-07T02:54:23.000Z,24602722,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x3c8942d057c139950cf914451b0d4f38595cf4cba9906501ed429fe248714d03,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:16.373526475338916402|SupplyCollateral:UNKNOWN:15.253275179508689724,https://etherscan.io/tx/0x3c8942d057c139950cf914451b0d4f38595cf4cba9906501ed429fe248714d03
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:08:23.000Z,24602792,0x9aa118261b3a4eb425c9047764a81d931eba030e,true,0x2a7c66a5a14afb8f1a6ac376d16715e29af50c27b4426244f7d2062fec551430,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf3fef3a3,true,withdraw,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,48617036464348,0.000048617036464348,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:0.000048617036464348,https://etherscan.io/tx/0x2a7c66a5a14afb8f1a6ac376d16715e29af50c27b4426244f7d2062fec551430
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:11:35.000Z,24602808,0x9aa118261b3a4eb425c9047764a81d931eba030e,true,0x9dc55588519fe076abf05438eef5c7829e7c8298b41f49b1162fbd0b4143c6fc,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0xf3fef3a3,true,withdraw,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8247413,0.000000000008247413,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:0.000000000008247413,https://etherscan.io/tx/0x9dc55588519fe076abf05438eef5c7829e7c8298b41f49b1162fbd0b4143c6fc
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:16:59.000Z,24602835,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x475603719b55c9fbb54f8056aaaf9a993b690b5d4e46c8ee2bba3728b167204d,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:13.095117893815056223|SupplyCollateral:UNKNOWN:12.199170230268602403,https://etherscan.io/tx/0x475603719b55c9fbb54f8056aaaf9a993b690b5d4e46c8ee2bba3728b167204d
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:24:35.000Z,24602873,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x0b697dce7cb658d29b219726475ccbe9c4bb5d5df5d59051d8763eaf55639b4e,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:10.474502777905295298|SupplyCollateral:UNKNOWN:9.757853537572184234,https://etherscan.io/tx/0x0b697dce7cb658d29b219726475ccbe9c4bb5d5df5d59051d8763eaf55639b4e
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:32:47.000Z,24602914,0x9db80517c339102e7a18f609c7c6a985757b9c64,true,0xf881333f392d9bc6c04fc78c9c33290eba97d48ea99e567964026f713a7c9314,0x25407e66d539eb786ee8f3d593ff43c7231db244,0x6a761202,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,WithdrawCollateral:UNKNOWN:0.00000000001,https://etherscan.io/tx/0xf881333f392d9bc6c04fc78c9c33290eba97d48ea99e567964026f713a7c9314
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:33:35.000Z,24602918,0x243735cc72b2595a9bd77f39d43c8628754278b8,true,0x573d28e63447a27935a12d5577c3dc45ff24c53b12e619a67bf972c4b27a71cc,0x7251febeabb01ec9de53ece7a96f1c951f886dd2,0xec5b999d,false,,,,,,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,Withdraw:USDT:4595.594347,https://etherscan.io/tx/0x573d28e63447a27935a12d5577c3dc45ff24c53b12e619a67bf972c4b27a71cc
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:36:59.000Z,24602935,0xcf106c310c9011cd9f00651f54ba98736f9c807a,true,0x8e32eed3e41f7691863313bd22674e2730c88ada08c4a3a56b6d463d55b59374,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf3fef3a3,true,withdraw,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,35180,0.03518,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Withdraw:USDC:0.03518,https://etherscan.io/tx/0x8e32eed3e41f7691863313bd22674e2730c88ada08c4a3a56b6d463d55b59374
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:37:11.000Z,24602936,0xe0858469d67103bfacb821075993c9983fead324,true,0x0e28b5afa793fbcedd6f945e3e2e843d072ddbcedb8ef6b95d7101a52207ad27,0xfae9108008e7dd19a587340482e27d9acf6f8542,0x6a761202,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,SupplyCollateral:UNKNOWN:0.00000000001|Withdraw:WETH:2,https://etherscan.io/tx/0x0e28b5afa793fbcedd6f945e3e2e843d072ddbcedb8ef6b95d7101a52207ad27
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:39:11.000Z,24602946,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x199af4df8abe6982235cc62ad39c9ead12988f2b28e95f3abf7216c13c7c219a,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:8.376940563702168658|SupplyCollateral:UNKNOWN:7.803803277991950372,https://etherscan.io/tx/0x199af4df8abe6982235cc62ad39c9ead12988f2b28e95f3abf7216c13c7c219a
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:39:23.000Z,24602947,0xe0858469d67103bfacb821075993c9983fead324,true,0xde1113b0b1fb5380955f5284751571bd98db416c72e87307a5f41cd2318e3fda,0xfae9108008e7dd19a587340482e27d9acf6f8542,0x6a761202,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Supply:WETH:2.000000195369832991|WithdrawCollateral:UNKNOWN:0.00000000001,https://etherscan.io/tx/0xde1113b0b1fb5380955f5284751571bd98db416c72e87307a5f41cd2318e3fda
mainnet,Ethereum Mainnet,1,false,2026-03-07T03:54:23.000Z,24603021,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x9dd3d61a26d677355a7d2c5d615479175f558f84dcffdefa623d327cc2de47b6,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:6.698884708916852975|SupplyCollateral:UNKNOWN:6.240557403123306095,https://etherscan.io/tx/0x9dd3d61a26d677355a7d2c5d615479175f558f84dcffdefa623d327cc2de47b6
mainnet,Ethereum Mainnet,1,false,2026-03-07T04:09:11.000Z,24603095,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x247d35af3ba22fdb309896e76d7e292458e526ad68ee37e0fd754531c4ba6119,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:5.36040995351849528|SupplyCollateral:UNKNOWN:4.993654074756234211,https://etherscan.io/tx/0x247d35af3ba22fdb309896e76d7e292458e526ad68ee37e0fd754531c4ba6119
mainnet,Ethereum Mainnet,1,false,2026-03-07T04:24:23.000Z,24603170,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x6477092ad17edb4ce17158fdf41724db9583c1ce58efb4e4b59ed34fb8999009,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:4.285651733985615427|SupplyCollateral:UNKNOWN:3.992430136869670313,https://etherscan.io/tx/0x6477092ad17edb4ce17158fdf41724db9583c1ce58efb4e4b59ed34fb8999009
mainnet,Ethereum Mainnet,1,false,2026-03-07T04:41:47.000Z,24603257,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x40c963de7cb1b2c358adf836f179f1050146ab47a662539ab302dc503424845e,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:3.425677084429459198|SupplyCollateral:UNKNOWN:3.191294174827950129,https://etherscan.io/tx/0x40c963de7cb1b2c358adf836f179f1050146ab47a662539ab302dc503424845e
mainnet,Ethereum Mainnet,1,false,2026-03-07T04:54:11.000Z,24603319,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x98f108aa72c0ec8604860f534b8f5d7df11cd052ff497b8f90e70155ce726823,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:2.738324834074533072|SupplyCollateral:UNKNOWN:2.550970180899056643,https://etherscan.io/tx/0x98f108aa72c0ec8604860f534b8f5d7df11cd052ff497b8f90e70155ce726823
