chain_key,chain_name,chain_id,is_testnet,wallet,timestamp_utc,block_number,tx_hash,tx_to,target_types,market_keys,market_names,function_names,method_ids,explorer_url
scroll,Scroll,534352,false,0x1a2b8dd1b3484a97ffb52d84b7ec98676e800ddc,2026-02-26T11:30:09.000Z,30838626,0x484afc6cc8c95ef29e352b3f6e9a05835915899908d45a15cfe2c79b0ee398b4,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x484afc6cc8c95ef29e352b3f6e9a05835915899908d45a15cfe2c79b0ee398b4
scroll,Scroll,534352,false,0x7b9b63bc22261f15f48cb4d5f00eacb822ab6970,2026-02-26T17:21:10.000Z,30857227,0xa0c973957196d3cd0c2deaaace0f1284152a74159255c611cf78864fd14df0c0,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0xa0c973957196d3cd0c2deaaace0f1284152a74159255c611cf78864fd14df0c0
scroll,Scroll,534352,false,0x7e00a71caa97db13d5aa5749c3ed1b32ac397fc6,2026-02-26T18:06:45.000Z,30859411,0xf093c4fa3600b61c39cbeeebbc348ed2fa8e2b1d78a902152c17879a80af3529,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0xf093c4fa3600b61c39cbeeebbc348ed2fa8e2b1d78a902152c17879a80af3529
scroll,Scroll,534352,false,0xcbfd8cece95b0fa33a6bb140a529e6f78095fa91,2026-02-26T19:06:28.000Z,30862484,0x646158dacb319b7bc66988e9e064e75ec10395c43014c79a30dcfcb4a7e0c808,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x646158dacb319b7bc66988e9e064e75ec10395c43014c79a30dcfcb4a7e0c808
scroll,Scroll,534352,false,0xc0628b9a751120a91e2013bca53f353d5acd5f31,2026-02-26T20:53:25.000Z,30866753,0x416188c1bf2ad4734bda7a912f8435c50dcf2702c3d994af2d95fe918b3775a5,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0x416188c1bf2ad4734bda7a912f8435c50dcf2702c3d994af2d95fe918b3775a5
scroll,Scroll,534352,false,0x8439a3b6ed9cf3771ba4b91c2812316a209ec194,2026-02-27T04:02:22.000Z,30880759,0xefa70f1c2f4568e02cf3818660974a8e884758737b799d6fc6514e6617c08674,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0xefa70f1c2f4568e02cf3818660974a8e884758737b799d6fc6514e6617c08674
scroll,Scroll,534352,false,0xc52a2f987f79d29ae241bb62452ea76264ea567b,2026-02-27T05:09:33.000Z,30883362,0x5d22777e957cd65d5f6be710ce04bfe88eebf4324db965b549f1f9a9d45d0f4a,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"approve(address spender,uint256 amount)",0x095ea7b3,https://scrollscan.com/tx/0x5d22777e957cd65d5f6be710ce04bfe88eebf4324db965b549f1f9a9d45d0f4a
scroll,Scroll,534352,false,0x20b0b63ff0e04eb1109d5059f7b8ebdd1d7e37eb,2026-02-27T05:19:51.000Z,30883778,0x62e161c67657f6dc158c1965d626603aabebe824e771739b8fad9ea193620215,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"supply(address lToken,uint256 uAmount)",0xf2b9fdb8,https://scrollscan.com/tx/0x62e161c67657f6dc158c1965d626603aabebe824e771739b8fad9ea193620215
scroll,Scroll,534352,false,0x20b0b63ff0e04eb1109d5059f7b8ebdd1d7e37eb,2026-02-27T05:20:04.000Z,30883788,0xdd03a7773061a493f3f4ccd0132fb651cd9d800332b4cfa264db07e95ca33678,0x53c6d04e3ec7031105baea05b36cbc3c987c56fa,bulker,usdc,Compound USDC,"invoke(bytes32[] actions,bytes[] data)",0x555029a6,https://scrollscan.com/tx/0xdd03a7773061a493f3f4ccd0132fb651cd9d800332b4cfa264db07e95ca33678
scroll,Scroll,534352,false,0x9b2312c38ff215004d56ce45eb3ee90e7bfc578c,2026-02-27T09:52:54.000Z,30895929,0x1aa6cc7e9b869d3ae227b5e9afb57d440b13068144769e9b4c8cd8603e4a893a,0xb2f97c1bd3bf02f5e74d13f02e3e26f93d77ce44,comet,usdc,Compound USDC,"withdraw(address _destination,uint256 _amount)",0xf3fef3a3,https://scrollscan.com/tx/0x1aa6cc7e9b869d3ae227b5e9afb57d440b13068144769e9b4c8cd8603e4a893a
